# full_id,pdb_id,assembly_id,multimericity,auth_chain_id,asym_chain_id,seq_database,seq_database_accession
2DTC-1,2DTC,1,2,A_B,A_B,UniProt,A2AR50
2E08-1,2E08,1,2,A_B,A_B,UniProt,O58456
2E0C-1,2E0C,1,2,A_B,A_B,UniProt,Q96YK6
2E0N-1,2E0N,1,2,A_B,A_B,UniProt,Q8KFD9
2E1F-2,2E1F,2,2,A,A,UniProt,Q14191
2E2N-1,2E2N,1,2,A_B,A_B,UniProt,Q96Y14
2E5X-1,2E5X,1,2,A,A,UniProt,O59580
2EAY-1,2EAY,1,2,A_B,A_B,UniProt,O66837
2EB7-1,2EB7,1,2,A,A,UniProt,Q96ZY1
2ECS-1,2ECS,1,2,A_B,A_B,UniProt,P03040
2ECU-1,2ECU,1,2,A_B,A_B,UniProt,Q5SJP7
2EFS-1,2EFS,1,2,A_B_C_D,A_B_C_D,UniProt,P03069
2EFV-1,2EFV,1,2,A,A,UniProt,Q57812
2EJA-1,2EJA,1,2,A_B,A_B,UniProt,O66667
2EK1-3,2EK1,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q9NTZ6
2EK9-2,2EK9,2,2,A,A,UniProt,A2V759
2EKQ-5,2EKQ,5,2,A_B_C_D,A_B_C_D,UniProt,Q53W82
2ETX-1,2ETX,1,2,A_B,A_B,UniProt,Q14676
2EV1-1,2EV1,1,2,A_B,A_B,UniProt,P9WMU9
2EV5-1,2EV5,1,2,A_B,A_B,UniProt,P54512
2EV9-1,2EV9,1,2,A_B,A_B,UniProt,Q5SJF8
2EW2-1,2EW2,1,2,A_B,A_B,UniProt,Q831Q5
2F2T-1,2F2T,1,2,A_B,A_B,UniProt,Q57VC7
2F34-4,2F34,4,2,A_B,A_B,UniProt,P22756
2F5G-1,2F5G,1,2,A_B,A_B,UniProt,Q97Y68
2F6L-1,2F6L,1,2,A_B,A_B,UniProt,P9WIB9
2F90-1,2F90,1,2,A_B,A_B,UniProt,P07738
2F99-2,2F99,2,2,A_B_C_D,A_B_C_D,UniProt,O52646
2FA1-1,2FA1,1,2,A_B,A_B,UniProt,P16684
2FAE-11,2FAE,11,2,A_B,A_B,UniProt,P0A6A8
2FBD-3,2FBD,3,2,A_B,A_B,UniProt,Q7YT16
2FBN-1,2FBN,1,2,A_B,A_B,UniProt,Q8I4V8
2FBQ-1,2FBQ,1,2,A,A,UniProt,Q9HZJ9
2FC1-1,2FC1,1,2,A,A,UniProt,O34453
2FCO-1,2FCO,1,2,A_B,A_B,UniProt,Q5KXY4
2FD5-1,2FD5,1,2,A,A,UniProt,Q9HZ91
2FIP-1,2FIP,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P03682
2FNE-4,2FNE,4,2,A_B_C,A_B_C,UniProt,O75970
2FPR-1,2FPR,1,2,A_B,A_B,UniProt,Q9S5G5
2FR2-2,2FR2,2,2,A,A,UniProt,P9WFG7
2FSS-2,2FSS,2,2,A_B_C_D,A_B_C_D,UniProt,O13437
2FU4-2,2FU4,2,2,A_B,A_B,UniProt,P0A9A9
2FYX-1,2FYX,1,2,A_B,A_B,UniProt,Q9RXX8
2G0I-1,2G0I,1,2,A_B,A_B,UniProt,Q8DUQ5
2G3B-1,2G3B,1,2,A_B,A_B,UniProt,Q0S8G3
2G7S-1,2G7S,1,2,A,A,UniProt,A9CKG4
2G84-1,2G84,1,2,A_B,A_B,UniProt,Q82Y41
2G9G-2,2G9G,2,2,A,A,UniProt,Q9JI78
2G9W-1,2G9W,1,2,A_B,A_B,UniProt,P9WMJ5
2GAK-1,2GAK,1,2,A_B,A_B,UniProt,Q09324
2GEN-1,2GEN,1,2,A,A,UniProt,Q9I2Q9
2GFF-1,2GFF,1,2,A_B,A_B,UniProt,Q7CG46
2GH5-1,2GH5,1,2,A_B,A_B,UniProt,P00390
2GIB-1,2GIB,1,2,A_B,A_B,UniProt,P59595
2GJ8-1,2GJ8,1,2,A_B_C_D,A_B_C_D,UniProt,P25522
2GLQ-1,2GLQ,1,2,A,A,UniProt,P05187
2GNK-1,2GNK,1,2,A,A,UniProt,P0AC55
2GOJ-1,2GOJ,1,2,A_B,A_B,UniProt,Q27740
2GQW-1,2GQW,1,2,A,A,UniProt,Q52437
2GTD-3,2GTD,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q9WZY5
2GX5-1,2GX5,1,2,A_B_C_D,A_B_C_D,UniProt,P39779
2GZ1-1,2GZ1,1,2,A_B,A_B,UniProt,A0A0H2UPS5
2H03-2,2H03,2,2,A,A,UniProt,P23467
2H0U-1,2H0U,1,2,A,A,UniProt,Q7BGI8
2H29-1,2H29,1,2,A_B,A_B,UniProt,Q5HFG7
2H2C-1,2H2C,1,2,A,A,UniProt,Q07157
2H40-2,2H40,2,2,A,A,UniProt,O76074
2H8G-1,2H8G,1,2,A_B,A_B,UniProt,Q9T0I8
2H98-1,2H98,1,2,A_B,A_B,UniProt,P07774
2H9D-2,2H9D,2,2,A_B_C_D,A_B_C_D,UniProt,Q51507
2HBO-1,2HBO,1,2,A,A,UniProt,Q9A395
2HEI-1,2HEI,1,2,A_B,A_B,UniProt,P61020
2HIN-1,2HIN,1,2,A_B,A_B,UniProt,Q37964
2HJN-1,2HJN,1,2,A,A,UniProt,P40484
2HLJ-1,2HLJ,1,2,A,A,UniProt,Q88R33
2HMZ-2,2HMZ,2,2,A_B_C_D,A_B_C_D,UniProt,P02246
2HQ9-1,2HQ9,1,2,A_B,A_B,UniProt,Q988L5
2HQX-1,2HQX,1,2,A_B,A_B,UniProt,Q7KZF4
2HZL-1,2HZL,1,2,A_B,A_B,UniProt,Q3J1R2
2HZT-2,2HZT,2,2,A_B_C_D,A_B_C_D,UniProt,O34533
2I02-1,2I02,1,2,A_B,A_B,UniProt,B2J0D8
2I2W-1,2I2W,1,2,A_B_C_D,A_B_C_D,UniProt,P63224
2I6D-2,2I6D,2,2,A,A,UniProt,Q7MW92
2I7A-1,2I7A,1,2,A,A,UniProt,Q6MZZ7
2IBP-1,2IBP,1,2,A_B,A_B,UniProt,Q8ZWP2
2IF5-1,2IF5,1,2,A,A,UniProt,O95365
2IFC-2,2IFC,2,2,A_B_C_D,A_B_C_D,UniProt,P21553
2IJH-1,2IJH,1,2,A_B_C,A_B_C,UniProt,P03051
2IMD-1,2IMD,1,2,A,A,UniProt,Q51948
2IMZ-1,2IMZ,1,2,A_B,A_B,UniProt,P9WHJ3
2ISM-1,2ISM,1,2,A_B,A_B,UniProt,Q5SKS3
2ISY-1,2ISY,1,2,A_B,A_B,UniProt,P9WMH1
2IUW-1,2IUW,1,2,A,A,UniProt,Q96Q83
2IXK-1,2IXK,1,2,A_B,A_B,UniProt,Q9HU21
2IYJ-1,2IYJ,1,2,A_B,A_B,UniProt,Q14F36
2J1P-1,2J1P,1,2,A_B,A_B,UniProt,Q43133
2J71-1,2J71,1,2,A,A,UniProt,O33840
2J9B-1,2J9B,1,2,A_B,A_B,UniProt,P00142
2JB3-1,2JB3,1,2,A_B,A_B,UniProt,Q8VPD4
2JFW-1,2JFW,1,2,A,A,UniProt,Q3XZW8
2JFY-1,2JFY,1,2,A_B,A_B,UniProt,Q9ZLT0
2JG1-1,2JG1,1,2,A_B_C_D,A_B_C_D,UniProt,P0A0B9
2JJW-1,2JJW,1,2,A,A,UniProt,Q9P1W8
2JKU-1,2JKU,1,2,A,A,UniProt,P05165
2KI5-1,2KI5,1,2,A_B,A_B,UniProt,P0DTH5
2NLC-6,2NLC,6,2,A_B_C_D,A_B_C_D,UniProt,P60022
2NLF-5,2NLF,5,2,A_B,A_B,UniProt,P60022
2NO6-1,2NO6,1,2,A_B,A_B,UniProt,P27707
2NOG-1,2NOG,1,2,A_B,A_B,UniProt,Q6DFM0
2NP5-2,2NP5,2,2,A_B_C_D,A_B_C_D,UniProt,Q0S914
2NRB-1,2NRB,1,2,A_B_C_D,A_B_C_D,UniProt,Q29551
2NSA-2,2NSA,2,2,A,A,UniProt,Q9WZF8
2NV9-3,2NV9,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q84527
2NWH-2,2NWH,2,2,A,A,UniProt,A9CII5
2NX8-1,2NX8,1,2,A,A,UniProt,Q5XE14
2NZW-1,2NZW,1,2,A_B_C,A_B_C,UniProt,O30511
2O05-1,2O05,1,2,A_B,A_B,UniProt,P19623
2O08-1,2O08,1,2,A_B,A_B,UniProt,Q9KD90
2O0R-1,2O0R,1,2,A_B,A_B,UniProt,P9WPZ5
2O0Y-2,2O0Y,2,2,A_B_C_D,A_B_C_D,UniProt,Q0S167
2O12-1,2O12,1,2,A,A,UniProt,P9WPY1
2O20-4,2O20,4,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q9CF33
2O28-1,2O28,1,2,A_B,A_B,UniProt,Q96EK6
2O2K-1,2O2K,1,2,A_B,A_B,UniProt,Q99707
2O3J-3,2O3J,3,2,A_B_C,A_B_C,UniProt,Q19905
2O6L-1,2O6L,1,2,A_B,A_B,UniProt,P16662
2O7S-2,2O7S,2,2,A,A,UniProt,Q9SQT8
2O8N-1,2O8N,1,2,A,A,UniProt,Q8K4Z3
2O95-1,2O95,1,2,A_B,A_B,UniProt,P51665
2O9A-2,2O9A,2,2,A_B_C_D,A_B_C_D,UniProt,P16528
2OE3-1,2OE3,1,2,A_B,A_B,UniProt,P25372
2OEK-1,2OEK,1,2,A_B,A_B,UniProt,Q5L1E2
2OFV-1,2OFV,1,2,A_B,A_B,UniProt,P06239
2OFX-1,2OFX,1,2,A_B,A_B,UniProt,O43252
2OHH-1,2OHH,1,2,A_B_D_E,A_B_C_D,UniProt,Q50497
2OIF-1,2OIF,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q42831
2OKF-1,2OKF,1,2,A_B,A_B,UniProt,Q3M7W6
2OKU-1,2OKU,1,2,A_B,A_B,UniProt,Q7MW70
2OMK-1,2OMK,1,2,A_B,A_B,UniProt,Q8A545
2OMO-1,2OMO,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q82WP3
2ON5-3,2ON5,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,D3U1A6
2OQK-2,2OQK,2,2,A,A,UniProt,Q5CVP1
2OU5-1,2OU5,1,2,A_B,A_B,UniProt,Q28VU1
2OYN-1,2OYN,1,2,A,A,UniProt,Q60365
2OZH-1,2OZH,1,2,A,A,UniProt,Q8P6L4
2P41-2,2P41,2,2,A,A,UniProt,Q9WLZ5
2P4P-1,2P4P,1,2,A_B,A_B,UniProt,Q7VKS4
2P67-1,2P67,1,2,A,A,UniProt,P27254
2P6M-3,2P6M,3,2,A_B,A_B,UniProt,Q53WB3
2P6P-1,2P6P,1,2,A_B,A_B,UniProt,Q9RPA7
2P7O-1,2P7O,1,2,A_B,A_B,UniProt,Q8Y6I2
2P8G-1,2P8G,1,2,A,A,UniProt,O07006
2P9H-1,2P9H,1,2,A_B,A_B,UniProt,P03023
2PBR-1,2PBR,1,2,A_B,A_B,UniProt,O67099
2PCJ-1,2PCJ,1,2,A_B,A_B,UniProt,O66646
2PGD-1,2PGD,1,2,A,A,UniProt,P00349
2PIJ-1,2PIJ,1,2,A_B,A_B,UniProt,J3IU59
2PJZ-2,2PJZ,2,2,A,A,UniProt,Q972R9
2PK3-1,2PK3,1,2,A_B,A_B,UniProt,Q6T1X6
2PKF-1,2PKF,1,2,A_B,A_B,UniProt,P9WID5
2PLN-1,2PLN,1,2,A,A,UniProt,O25684
2PN1-1,2PN1,1,2,A,A,UniProt,B1YM69
2PPV-1,2PPV,1,2,A,A,UniProt,A0A0H2VHQ6
2PR5-1,2PR5,1,2,A_B,A_B,UniProt,O34627
2PRV-1,2PRV,1,2,A_B,A_B,UniProt,O34596
2PT6-2,2PT6,2,2,A_B_C,A_B_C,UniProt,Q8II73
2PTZ-1,2PTZ,1,2,A,A,UniProt,Q38BV6
2PVZ-1,2PVZ,1,2,A_B,A_B,UniProt,Q8EJW4
2PWM-1,2PWM,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P12497
2PYT-1,2PYT,1,2,A_B,A_B,UniProt,Q9ZFV5
2PZ8-1,2PZ8,1,2,A_B,A_B,UniProt,Q81RP3
2PZM-1,2PZM,1,2,A_B,A_B,UniProt,O87988
2Q16-1,2Q16,1,2,A_B,A_B,UniProt,P52061
2Q1U-1,2Q1U,1,2,A_B,A_B,UniProt,O87989
2Q2I-1,2Q2I,1,2,A_B,A_B,UniProt,A9CI62
2Q2J-1,2Q2J,1,2,A_B,A_B,UniProt,P82287
2Q72-2,2Q72,2,2,A,A,UniProt,O67854
2Q7X-1,2Q7X,1,2,A_B,A_B,UniProt,Q97PN8
2Q8G-1,2Q8G,1,2,A,A,UniProt,Q15118
2Q8Z-1,2Q8Z,1,2,A_B,A_B,UniProt,Q8IJH3
2QE9-1,2QE9,1,2,A_B,A_B,UniProt,Q7WY73
2QGS-1,2QGS,1,2,A_B,A_B,UniProt,A0A0H2VIU2
2QHL-3,2QHL,3,2,A_B_C_D_E,A_B_C_D_E,UniProt,Q8UWK5
2QQ5-1,2QQ5,1,2,A,A,UniProt,Q96LJ7
2QR8-2,2QR8,2,2,A,A,UniProt,P18654
2QRR-1,2QRR,1,2,A_B,A_B,UniProt,Q87RS1
2QRW-2,2QRW,2,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,P9WN23
2QSW-1,2QSW,1,2,A,A,UniProt,Q831K6
2QSX-1,2QSX,1,2,A_B,A_B,UniProt,Q87RY9
2QW5-2,2QW5,2,2,A_B,A_B,UniProt,Q3M5E3
2QYO-1,2QYO,1,2,A_B,A_B,UniProt,Q06YR3
2R2D-1,2R2D,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A9CKY2
2R2O-1,2R2O,1,2,A_B,A_B,UniProt,O43157
2R37-1,2R37,1,2,A_B,A_B,UniProt,P22352
2R8N-1,2R8N,1,2,A,A,UniProt,O12158
2RAF-2,2RAF,2,2,A_B_C,A_B_C,UniProt,F9URQ8
2RAS-1,2RAS,1,2,A_B,A_B,UniProt,Q2GAW8
2RB7-1,2RB7,1,2,A_B,A_B,UniProt,Q313A9
2RCV-1,2RCV,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P54375
2RDZ-2,2RDZ,2,2,A_B_C_D,A_B_C_D,UniProt,P0ABK9
2RH2-2,2RH2,2,2,A,A,UniProt,P00383
2RIL-1,2RIL,1,2,A,A,UniProt,A3QHR8
2RIQ-1,2RIQ,1,2,A,A,UniProt,P09874
2RJD-2,2RJD,2,2,A,A,UniProt,Q9Y468
2RK5-1,2RK5,1,2,A,A,UniProt,O68574
2RKU-2,2RKU,2,2,A,A,UniProt,P53350
2SFP-1,2SFP,1,2,A_B,A_B,UniProt,P10724
2SOD-1,2SOD,1,2,B_G_O_Y,A_B_C_D,UniProt,P00442
2UUQ-1,2UUQ,1,2,A,A,UniProt,P9WPN5
2UUU-1,2UUU,1,2,A_B_C_D,A_B_C_D,UniProt,O96759
2UVK-1,2UVK,1,2,A_B,A_B,UniProt,P39371
2UXQ-2,2UXQ,2,2,A_B_C_D,A_B_C_D,UniProt,Q6AQ66
2V03-1,2V03,1,2,A,A,UniProt,P16703
2V32-1,2V32,1,2,A_B_C_D,A_B_C_D,UniProt,Q1AN22
2V5G-1,2V5G,1,2,A,A,UniProt,Q56844
2VCV-8,2VCV,8,2,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,A_B_C_D_E_F_G_H_I_J_K_L_M_N_O_P,UniProt,Q16772
2VD8-1,2VD8,1,2,A_B,A_B,UniProt,A0A6L7HC45
2VEB-1,2VEB,1,2,A,A,UniProt,Q8TLY9
2VEZ-1,2VEZ,1,2,A,A,UniProt,Q4WCU5
2VJQ-1,2VJQ,1,2,A_B_C_D,A_B_C_D,UniProt,O06644
2VK1-2,2VK1,2,2,A_B_C_D,A_B_C_D,UniProt,P06169
2VKJ-1,2VKJ,1,2,A_B,A_B,UniProt,Q9X1W9
2VL3-1,2VL3,1,2,A_B_C,A_B_C,UniProt,P30044
2VNZ-1,2VNZ,1,2,X,A,UniProt,Q43758
2VOK-1,2VOK,1,2,A_B,A_B,UniProt,Q62191
2VPF-3,2VPF,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P15692
2VPH-1,2VPH,1,2,A_B,A_B,UniProt,P29074
2VQ3-1,2VQ3,1,2,A_B,A_B,UniProt,Q658P3
2VS0-1,2VS0,1,2,A_B,A_B,UniProt,Q99WU4
2VS4-1,2VS4,1,2,A_B,A_B,UniProt,P14769
2VVT-1,2VVT,1,2,A_B,A_B,UniProt,Q836J0
2VVW-1,2VVW,1,2,A_B,A_B,UniProt,Q01220
2W2F-1,2W2F,1,2,A_B_C_D,A_B_C_D,UniProt,F9ULL2
2W3P-1,2W3P,1,2,A_B,A_B,UniProt,Q13WK7
2W8J-1,2W8J,1,2,A,A,UniProt,Q93UV0
2W9X-1,2W9X,1,2,A_B,A_B,UniProt,B3PDE5
2WEA-1,2WEA,1,2,A,A,UniProt,P00798
2WER-2,2WER,2,2,A_B,A_B,UniProt,P02829
2WEU-2,2WEU,2,2,A_B_C_D,A_B_C_D,UniProt,A4D0H5
2WJ1-1,2WJ1,1,2,A_B,A_B,UniProt,P97612
2WOZ-1,2WOZ,1,2,A,A,UniProt,Q9ER30
2WP7-1,2WP7,1,2,A,A,UniProt,Q9CQT7
2WPF-2,2WPF,2,2,A_B_C_D,A_B_C_D,UniProt,Q389T8
2WTP-1,2WTP,1,2,A_B,A_B,UniProt,Q1LAJ1
2WUK-2,2WUK,2,2,A_B_C_D,A_B_C_D,UniProt,P71021
2WUQ-1,2WUQ,1,2,A_B,A_B,UniProt,P33652
2WVQ-1,2WVQ,1,2,A_B,A_B,UniProt,Q03689
2WW4-1,2WW4,1,2,A_B,A_B,UniProt,P62615
2WYQ-1,2WYQ,1,2,A,A,UniProt,P54725
2X1Z-1,2X1Z,1,2,M,A,UniProt,P80484
2X2A-1,2X2A,1,2,A_B,A_B,UniProt,P62937
2X2S-1,2X2S,1,2,A_B_C_D,A_B_C_D,UniProt,A7XUK7
2X4D-1,2X4D,1,2,A_B,A_B,UniProt,Q9H008
2X5R-1,2X5R,1,2,A,A,UniProt,Q6ZYF6
2XFV-1,2XFV,1,2,A_B,A_B,UniProt,P09959
2XH4-1,2XH4,1,2,A_B_C_D,A_B_C_D,UniProt,P00924
2XIU-1,2XIU,1,2,A_B,A_B,UniProt,Q8VL32
2XLD-1,2XLD,1,2,A,A,UniProt,P00138
2XLG-1,2XLG,1,2,A,A,UniProt,P73600
2XME-1,2XME,1,2,A_B_C_D_E_F_G_H_I_J_K_L,A_B_C_D_E_F_G_H_I_J_K_L,UniProt,O29976
2XMM-1,2XMM,1,2,A_B,A_B,UniProt,P73213
2XPD-1,2XPD,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,A0A0H3B2F9
2XSQ-1,2XSQ,1,2,A,A,UniProt,Q96DE0
2XSR-1,2XSR,1,2,A,A,UniProt,Q9F103
2XSX-1,2XSX,1,2,A_B,A_B,UniProt,P13929
2XWS-1,2XWS,1,2,A,A,UniProt,O29537
2XXR-1,2XXR,1,2,A_B,A_B,UniProt,P42260
2Y08-1,2Y08,1,2,A_B,A_B,UniProt,D3Y1I2
2Y0E-1,2Y0E,1,2,A_B_C_D,A_B_C_D,UniProt,C9E261
2Y20-2,2Y20,2,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,O28769
2Y39-1,2Y39,1,2,A,A,UniProt,P37975
2Y3K-3,2Y3K,3,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,P05067
2Y6U-1,2Y6U,1,2,A,A,UniProt,Q12405
2Y7K-1,2Y7K,1,2,A_B_C_D,A_B_C_D,UniProt,Q7WT50
2YA6-1,2YA6,1,2,A_B,A_B,UniProt,P62575
2YAF-1,2YAF,1,2,A,A,UniProt,Q72HW2
2YCF-1,2YCF,1,2,A,A,UniProt,O96017
2YF4-2,2YF4,2,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q9RS96
2YIL-3,2YIL,3,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,P81860
2YKX-2,2YKX,2,2,A_B_C,A_B_C,UniProt,A3EYF7
2YMP-1,2YMP,1,2,A_B,A_B,UniProt,R4GRT2
2YMZ-1,2YMZ,1,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,E1C0Z4
2YVI-2,2YVI,2,2,A,A,UniProt,P16157
2YVM-1,2YVM,1,2,A,A,UniProt,Q5SJY9
2YWW-1,2YWW,1,2,A_B,A_B,UniProt,Q58801
2YZH-4,2YZH,4,2,A_B_C_D,A_B_C_D,UniProt,O66780
2Z0B-7,2Z0B,7,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q9NPB8
2Z0J-1,2Z0J,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q5SID6
2Z1U-1,2Z1U,1,2,A,A,UniProt,Q72F88
2Z20-1,2Z20,1,2,A_B,A_B,UniProt,Q93ZN9
2Z6I-1,2Z6I,1,2,A_B,A_B,UniProt,Q9FBC5
2Z8R-3,2Z8R,3,2,A_B,A_B,UniProt,O31526
2ZA0-1,2ZA0,1,2,A_B,A_B,UniProt,Q9CPU0
2ZB3-2,2ZB3,2,2,A,A,UniProt,Q8VDQ1
2ZCE-1,2ZCE,1,2,A,A,UniProt,Q8PWY1
2ZCN-2,2ZCN,2,2,A_B_C_D,A_B_C_D,UniProt,Q5HKQ1
2ZCU-2,2ZCU,2,2,A,A,UniProt,P39315
2ZE0-1,2ZE0,1,2,A,A,UniProt,Q33E90
2ZEU-1,2ZEU,1,2,A_B,A_B,UniProt,Q12051
2ZGR-1,2ZGR,1,2,A,A,UniProt,Q6WY08
2ZKC-1,2ZKC,1,2,A,A,UniProt,P62508
2ZKZ-2,2ZKZ,2,2,A_B_C_D,A_B_C_D,UniProt,O31178
2ZL5-1,2ZL5,1,2,A_B,A_B,UniProt,Q83884
2ZM9-1,2ZM9,1,2,A,A,UniProt,P07061
2ZOY-1,2ZOY,1,2,A_B,A_B,UniProt,Q8NMG3
3A0C-2,3A0C,2,2,A_B_C_D,A_B_C_D,UniProt,Q8L568
3A15-2,3A15,2,2,A_B_C_D,A_B_C_D,UniProt,Q76K71
3A1D-1,3A1D,1,2,A_B,A_B,UniProt,O29777
3A2L-1,3A2L,1,2,A_B,A_B,UniProt,P59337
3A5Q-1,3A5Q,1,2,A_B,A_B,UniProt,Q94FV7
3A9L-1,3A9L,1,2,A_B,A_B,UniProt,Q852V1
3A9W-1,3A9W,1,2,A_B,A_B,UniProt,Q97BK3
3AGC-1,3AGC,1,2,A_B,A_B,UniProt,Q8LDU4
3AGX-1,3AGX,1,2,A_B,A_B,UniProt,P25685
3AIN-3,3AIN,3,2,A_B_C_D,A_B_C_D,UniProt,Q976W8
3ASP-1,3ASP,1,2,A_B,A_B,UniProt,Q8JW44
3ATH-1,3ATH,1,2,A_C,A_B,UniProt,O57946
3AYT-6,3AYT,6,2,A_B_C_D,A_B_C_D,UniProt,Q53W91
3B09-1,3B09,1,2,A,A,UniProt,Q765B0
3B1N-1,3B1N,1,2,A_B,A_B,UniProt,Q2SZE4
3B7H-1,3B7H,1,2,A,A,UniProt,F9UL97
3B8X-1,3B8X,1,2,A_B,A_B,UniProt,Q9F118
3B96-1,3B96,1,2,A,A,UniProt,P49748
3B9C-2,3B9C,2,2,A_B_C_D,A_B_C_D,UniProt,Q3ZCW2
3BDQ-1,3BDQ,1,2,A_B,A_B,UniProt,Q0GY13
3BKT-3,3BKT,3,2,A_B_C_D,A_B_C_D,UniProt,P0A6Z6
3BKW-1,3BKW,1,2,A_B,A_B,UniProt,Q98F67
3BLE-1,3BLE,1,2,A,A,UniProt,Q8F3Q1
3BLN-1,3BLN,1,2,A,A,UniProt,Q72YY9
3BM1-1,3BM1,1,2,A_B,A_B,UniProt,P0ACY1
3BM7-1,3BM7,1,2,A,A,UniProt,Q9A6G2
3BNG-1,3BNG,1,2,A,A,UniProt,Q9S1E5
3BOX-1,3BOX,1,2,A_B,A_B,UniProt,Q8ZNF9
3BQR-1,3BQR,1,2,A,A,UniProt,O43293
3BVJ-1,3BVJ,1,2,A_B,A_B,UniProt,P11172
3BXG-1,3BXG,1,2,A_B,A_B,UniProt,O32253
3C0K-1,3C0K,1,2,A_B,A_B,UniProt,P75876
3C1D-3,3C1D,3,2,A_B,A_B,UniProt,P66000
3C2U-2,3C2U,2,2,A_B_C_D,A_B_C_D,UniProt,O52575
3C2X-2,3C2X,2,2,A_B_C_D,A_B_C_D,UniProt,Q9GK12
3C5R-3,3C5R,3,2,A_B,A_B,UniProt,Q99728
3C6Y-1,3C6Y,1,2,A,A,UniProt,P52704
3C7T-2,3C7T,2,2,A_B_C_D,A_B_C_D,UniProt,Q7YTB0
3C9U-1,3C9U,1,2,A_B,A_B,UniProt,O67883
3CA3-4,3CA3,4,2,A,A,UniProt,P33183
3CAW-1,3CAW,1,2,A_B,A_B,UniProt,Q6MQC7
3CB3-2,3CB3,2,2,A_B_C_D,A_B_C_D,UniProt,Q12GE3
3CHV-1,3CHV,1,2,A,A,UniProt,Q6SJB6
3CI6-1,3CI6,1,2,A_B,A_B,UniProt,Q6FEW8
3CJD-1,3CJD,1,2,A_B,A_B,UniProt,Q28N01
3CJN-1,3CJN,1,2,A,A,UniProt,Q5LTF6
3CJW-2,3CJW,2,2,A,A,UniProt,P24468
3CJY-1,3CJY,1,2,A,A,UniProt,Q2G812
3CL5-1,3CL5,1,2,A,A,UniProt,P15776
3CLY-1,3CLY,1,2,A,A,UniProt,P21802
3CR5-1,3CR5,1,2,X,A,UniProt,P02638
3CRY-1,3CRY,1,2,A_B,A_B,UniProt,O75223
3CTP-1,3CTP,1,2,A_B,A_B,UniProt,A6TKU5
3CWN-1,3CWN,1,2,A_B,A_B,UniProt,P0A870
3CXN-1,3CXN,1,2,A_B_C,A_B_C,UniProt,Q09065
3CY1-1,3CY1,1,2,A,A,UniProt,P9WPP7
3CY6-1,3CY6,1,2,A,A,UniProt,Q99497
3CYZ-1,3CYZ,1,2,A_B,A_B,UniProt,Q9U9J6
3CZX-2,3CZX,2,2,A_B_C_D,A_B_C_D,UniProt,Q9JZE9
3D03-4,3D03,4,2,A_B_C_D_E_F,A_B_C_D_E_F,UniProt,Q6XBH1
3D0E-1,3D0E,1,2,A_B,A_B,UniProt,P31751
3D0O-3,3D0O,3,2,A_B,A_B,UniProt,Q5HJD7
3D1B-1,3D1B,1,2,A_B_C,A_B_C,UniProt,O94687
3D34-1,3D34,1,2,A_B,A_B,UniProt,Q9BUD6
3D40-1,3D40,1,2,A,A,UniProt,Q56187
3D8B-1,3D8B,1,2,A_B,A_B,UniProt,Q6PIW4
3DA5-1,3DA5,1,2,A_B,A_B,UniProt,D0VWU1
3DA8-1,3DA8,1,2,A_B,A_B,UniProt,P9WHM5
3DB2-2,3DB2,2,2,A_B_C,A_B_C,UniProt,B8FRW3
3DG6-1,3DG6,1,2,A,A,UniProt,A0QTN8
3DGB-2,3DGB,2,2,A,A,UniProt,Q4K9X1
3DI4-1,3DI4,1,2,A_B,A_B,UniProt,Q5LXE3
3DJP-1,3DJP,1,2,A_B,A_B,UniProt,P00669
3DOD-1,3DOD,1,2,A_B,A_B,UniProt,P53555
3DPJ-1,3DPJ,1,2,A_B_C_D_E_F_G_H,A_B_C_D_E_F_G_H,UniProt,Q5LS67
